muN,mu1,mu2,alpha1,alpha2,beta1,beta2
7.75324986408e-05,1.68666513242452e-05,0.00170927729167208,6.83862041898868,4.82181772241141,6.66412900447587,4.39934897916543
7.75324986408e-05,1.68666513242452e-05,0.00170927729167208,6.83862041898868,4.82181772241141,6.66412900447587,4.39934897916543
5.2506152250738e-05,3.57865300171554e-05,0.000607182668541913,3.336728821085,7.95513514109199,3.16663640897919,7.3618193303388
7.75314075128182e-05,2.00361024325598e-05,0.000310885433070065,7.54269355504499,5.39712096638158,7.38987331097611,4.60520430503042
7.75473045295755e-05,2.13561308330061e-05,0.00159044851161653,4.43258144325434,6.85327615604514,4.24451139703161,6.56546140331603
7.75473045295755e-05,2.13561308330061e-05,0.00159044851161653,4.43258144325434,6.85327615604514,4.24451139703161,6.56546140331603
7.75377076105239e-05,4.54023904209001e-05,0.000236722265370717,3.83682144577422,7.02687761500147,3.69923794018593,6.37094229085055
7.75316245437274e-05,2.4499772268747e-05,0.00233654462225095,3.6548630464926,2.74331148505438,3.46353436772136,2.6847818110163
7.75253679692512e-05,2.82317121009512e-05,0.00126536587712591,5.34343627776278,4.2509901883426,5.19057650852199,3.81792817882462
7.75229417905351e-05,2.58088223063177e-05,0.00194320418315917,5.34078044053177,3.74755153725083,5.18013897092937,3.42254190826733
7.75229417905351e-05,2.58088223063177e-05,0.00194320418315917,5.34078044053177,3.74755153725083,5.18013897092937,3.42254190826733
7.76936706478652e-05,3.75246357294129e-05,0.00143739027019539,3.31262399723399,5.83241979106548,3.14383508405298,5.577182213525
7.76936706478652e-05,3.75246357294129e-05,0.00143739027019539,3.31262399723399,5.83241979106548,3.14383508405298,5.577182213525
7.75567387273024e-05,4.84863022972081e-05,0.00169927237750862,2.82758071241371,3.93840100951589,2.66626896642826,3.77212644341896
7.75304518193292e-05,4.81704014355723e-05,0.00156919532352864,2.81301608030935,4.52044243800828,2.65066473917037,4.33324044670686
7.75025446935182e-05,2.02007697711572e-05,0.00179224007238727,7.09514497125184,3.36984614879582,6.93751793666793,2.94783430162377
7.75025446935182e-05,2.02007697711572e-05,0.00179224007238727,7.09514497125184,3.36984614879582,6.93751793666793,2.94783430162377
7.75025446935182e-05,2.02007697711572e-05,0.00179224007238727,7.09514497125184,3.36984614879582,6.93751793666793,2.94783430162377
7.75327254567731e-05,3.64720605453812e-05,0.00182061925393825,5.44560707941181,1.2268996804465,5.3315839558424,0.898306060148229
7.75327254567731e-05,3.64720605453812e-05,0.00182061925393825,5.44560707941181,1.2268996804465,5.3315839558424,0.898306060148229
7.75046457102597e-05,6.41527045865955e-05,0.00116756437772701,2.05786333767382,6.12790355870079,1.8936082303905,5.95174718078348
7.75046457102597e-05,6.41527045865955e-05,0.00116756437772701,2.05786333767382,6.12790355870079,1.8936082303905,5.95174718078348
7.77537293687417e-05,5.92722120265153e-05,0.00236918698462583,2.73645073360636,1.52652234260411,2.59073060108481,1.44092261047972
