muN,mu1,mu2,alpha1,alpha2,beta1,beta2
1.56224288722098e-05,1.18325441291589e-05,0.000527677699058308,1.0379431132177,6.64629914274534,0.891960425434603,0.856239815048143
5.25090359851464e-05,1.41974791812137e-05,0.000152578804008446,0.917318372279753,1.05803735290502,0.588186433568899,0.745201368758521
5.25090397475435e-05,6.89641237446698e-05,6.13144886584965e-05,0.56372736728533,0.399868119891241,0.296630320174501,0.0943803006013073
5.25208591130976e-05,1.09654249459875e-05,0.000103258302471155,2.02170508392589,0.879904471652982,1.72153428956274,0.434946537535072
5.25208591130976e-05,1.09654249459875e-05,0.000103258302471155,2.02170508392589,0.879904471652982,1.72153428956274,0.434946537535072
5.25141889590973e-05,3.49239553453177e-06,0.000410142833287055,4.6093549051572,0.424967295231486,4.29145897865062,0.0203888685323285
5.2509028127292e-05,4.14650586972439e-05,5.55755854203737e-05,0.875549763154498,0.710889670006988,0.60422353994538,0.340579343371424
5.25293212295012e-05,1.83758193968927e-06,0.000681721541506607,6.51855143983749,0.405613057876469,6.18508363845153,0.000276411821316069
5.25605559181851e-05,2.36648814083073e-05,0.000141510223472148,1.41236573950151,0.358581371740637,1.13575737094857,0.0214460269257204
5.25605559181851e-05,2.36648814083073e-05,0.000141510223472148,1.41236573950151,0.358581371740637,1.13575737094857,0.0214460269257204
5.252826433569e-05,1.00665683873993e-05,0.000225311829796459,2.70364949356863,0.377346670511904,2.41510667251265,0.000127388463439143
5.252826433569e-05,1.00665683873993e-05,0.000225311829796459,2.70364949356863,0.377346670511904,2.41510667251265,0.000127388463439143
5.25103388984627e-05,4.79990628404691e-05,6.47472022115136e-05,0.83236800423271,0.535748634621324,0.566918157559097,0.189962228040447
5.2512694804168e-05,4.85243855425688e-05,6.7618339054665e-05,0.867787036418372,0.49449921758547,0.605510039821996,0.15147703980921
5.25090381165084e-05,5.06290657114562e-05,6.51237517734345e-05,0.772025842981481,0.610598178438354,0.505158693017546,0.269002762745442
5.27659011368276e-05,7.79231370548103e-06,0.000316237172323017,2.94796401649122,0.371867502839145,2.65009316506997,0.00905311955543047
5.25097005993382e-05,4.97292131175623e-05,5.13443891233229e-05,0.807317103034604,0.738828904628857,0.542094322538227,0.372217781955078
5.25743306301998e-05,1.13500631406017e-05,0.00017971923101563,2.44372246863033,0.500105483192566,2.1564867718091,0.105825377340338
5.26526772049056e-05,1.56797478881692e-06,0.000757421199898502,7.57227413784167,0.414605497750357,7.23835907703607,0.000254489840053114
5.25610902464695e-05,4.90091470618949e-06,0.000128734392665191,2.3216439232104,2.19344162256468,1.98539867661755,1.69968883285793
5.2570042932549e-05,2.84082537849006e-05,9.36031005705038e-05,1.20664194956339,0.670650878880083,0.931543366915147,0.304054553522382
5.25090373975128e-05,1.14665121638727e-05,0.000186949186063258,2.7758139240606,0.402161727289317,2.49638523363191,0.00720164697222062
5.25090373975128e-05,1.14665121638727e-05,0.000186949186063258,2.7758139240606,0.402161727289317,2.49638523363191,0.00720164697222062
5.25090460390137e-05,6.86596579930483e-06,0.000337807627516921,3.36716442517039,0.399315117088822,3.06955564750335,0.0257673181201998
5.25381009786203e-05,5.23126996129993e-05,4.47114799542934e-05,0.678627030570961,1.32192073360167,0.405836875769893,0.944525640428032
5.25381009786203e-05,5.23126996129993e-05,4.47114799542934e-05,0.678627030570961,1.32192073360167,0.405836875769893,0.944525640428032
5.25996754920015e-05,5.53258977333636e-05,8.74926686980169e-05,0.772244320056616,0.409534768429286,0.510787738225861,0.0995354123022807
5.2611575633326e-05,2.51116199122788e-05,0.000117121555833201,1.2617798358244,0.668439840392125,0.98239953081073,0.312343307838367
5.25090318245319e-05,3.24147882082363e-05,8.52581815770256e-05,1.10666184953287,0.762472588380766,0.83423079496571,0.395471379160363
5.2535525144374e-05,3.63345617501241e-05,5.53006861931027e-05,0.960551820024328,1.14170209045613,0.687154031314355,0.741365935864988
5.25212703513946e-05,4.12107043047007e-06,0.000278712786199164,5.75451296514623,0.472603363916474,5.4577489593922,9.92432543851334e-05
5.25212703513946e-05,4.12107043047007e-06,0.000278712786199164,5.75451296514623,0.472603363916474,5.4577489593922,9.92432543851334e-05
5.26833333650214e-05,1.11427193615458e-05,0.000156636628019953,2.34680092238889,0.799108560548588,2.05592863944525,0.379340404113846
5.25689781013577e-05,4.4587773164083e-05,5.62165612951191e-05,0.770670935746089,1.322895849824,0.495983072930313,0.945700477582896
5.25201027954481e-05,2.33412868838241e-05,0.000151986984135419,1.72847194508822,0.348607645610003,1.46338153591187,0.000339965478549595
5.25534141758194e-05,1.12084403348318e-05,0.000127589442608,3.38235329516463,0.436394412378777,3.11318219770347,0.000151347135083244
5.25534141758194e-05,1.12084403348318e-05,0.000127589442608,3.38235329516463,0.436394412378777,3.11318219770347,0.000151347135083244
5.25534141758194e-05,1.12084403348318e-05,0.000127589442608,3.38235329516463,0.436394412378777,3.11318219770347,0.000151347135083244
5.30496755657703e-05,6.74319621046926e-06,0.000272324482239831,2.26848011687884,1.0631826185597,1.94838107259286,0.684288636753281
5.2719009028634e-05,9.18558569779801e-06,0.000307537565170941,3.17899837403406,0.396030655200216,2.8947170084972,0.0235729607849184
5.2719009028634e-05,9.18558569779801e-06,0.000307537565170941,3.17899837403406,0.396030655200216,2.8947170084972,0.0235729607849184
5.25594106488999e-05,3.00453278326079e-05,5.02415772048447e-05,0.905424209368769,2.69027666756827,0.616810615664331,2.26071102043138
5.25594106488999e-05,3.00453278326079e-05,5.02415772048447e-05,0.905424209368769,2.69027666756827,0.616810615664331,2.26071102043138
5.25594106488999e-05,3.00453278326079e-05,5.02415772048447e-05,0.905424209368769,2.69027666756827,0.616810615664331,2.26071102043138
5.25376292649617e-05,2.94621343315921e-05,0.000198232854899344,1.21532745552711,0.29810160605977,0.943466236508906,0.0077188640531943
5.25376292649617e-05,2.94621343315921e-05,0.000198232854899344,1.21532745552711,0.29810160605977,0.943466236508906,0.0077188640531943
5.25687731580372e-05,2.02961820151262e-05,0.000212342115713019,1.89229951870716,0.333921267653003,1.62433818898165,0.000342789664921186
5.25090249798414e-05,5.08489271912776e-05,0.000116609967788014,0.971650645012298,0.306197475784064,0.719406192574471,0.000217762170631411
5.25090249798414e-05,5.08489271912776e-05,0.000116609967788014,0.971650645012298,0.306197475784064,0.719406192574471,0.000217762170631411
