muN,mu1,mu2,alpha1,alpha2,beta1,beta2
8.74080052571525e-06,2.43129319623601e-05,8.81554548785934e-05,1.9291826741326,8.02943505064172,1.74910338790791,0.230632628571733
8.14222794314185e-05,2.00428525933091e-05,0.00053616775421749,2.53694373695034,1.16240050714432,2.29628406297541,0.859901756610067
6.15431710913015e-05,1.45425325343488e-05,0.00102117153789028,3.39541149784452,0.514304882386808,3.15455431741355,0.22643437257803
6.15431710913015e-05,1.45425325343488e-05,0.00102117153789028,3.39541149784452,0.514304882386808,3.15455431741355,0.22643437257803
6.15429153723664e-05,2.07874006438093e-05,0.000726591026670972,2.11694135852674,0.849360378326411,1.86860357278989,0.579080639936421
8.14220700797968e-05,3.94598123031168e-05,0.000185847762713509,1.61457907518392,1.94627427589202,1.389757136348,1.58133915486368
8.1422815103263e-05,3.50531439485537e-05,0.000299437702687599,1.85834634230306,1.15004627504719,1.6352096288652,0.833546002539723
6.15428898412942e-05,6.07994059709306e-06,0.000923832693611672,6.94390003500486,0.740538791781469,6.69261578044526,0.289876910249507
6.15428898412942e-05,6.07994059709306e-06,0.000923832693611672,6.94390003500486,0.740538791781469,6.69261578044526,0.289876910249507
6.15436532300047e-05,3.99554987095753e-05,0.000485480498597798,1.5053032999553,0.62162377753357,1.27845211403337,0.361575059063605
6.15436532300047e-05,3.99554987095753e-05,0.000485480498597798,1.5053032999553,0.62162377753357,1.27845211403337,0.361575059063605
8.14217591083522e-05,1.68093266300983e-05,0.000267811930925412,2.6939747075301,2.78135693526668,2.44573198386717,2.33165678921381
8.14227766626521e-05,1.31566469573927e-05,0.000493137478943024,3.64057412410531,1.48508931024303,3.39582846351501,1.09865786035559
8.14227766626521e-05,1.31566469573927e-05,0.000493137478943024,3.64057412410531,1.48508931024303,3.39582846351501,1.09865786035559
6.15423814901104e-05,4.49545616618679e-05,0.000162127708096281,1.41762477785447,1.64241988196372,1.19494374301306,1.24799395604274
8.14210483638961e-05,6.03400468700533e-05,0.00036526450901059,1.26608445424316,0.434285998237785,1.05567496231859,0.209199474347565
8.14210483638961e-05,6.03400468700533e-05,0.00036526450901059,1.26608445424316,0.434285998237785,1.05567496231859,0.209199474347565
8.14210483638961e-05,6.03400468700533e-05,0.00036526450901059,1.26608445424316,0.434285998237785,1.05567496231859,0.209199474347565
8.14240102188712e-05,3.33984762549965e-05,0.000284881028940939,1.45586971828,2.46899393180585,1.21212475568129,2.15268025168092
8.14240102188712e-05,3.33984762549965e-05,0.000284881028940939,1.45586971828,2.46899393180585,1.21212475568129,2.15268025168092
6.15423202134551e-05,1.70735743902681e-05,0.000868984960155325,2.79780883276602,0.641345412707746,2.55472325055327,0.356140700723842
8.14239289387702e-05,1.68110122783282e-05,0.00034070513061956,3.29592895622531,1.46101168286479,3.06132952427829,1.05284965423178
6.15414946207512e-05,3.49714505858097e-05,0.000358153293519302,1.62244010474548,1.12750491196283,1.39134676229467,0.803723490217127
8.14217684187545e-05,1.57186236118116e-05,0.000265675619924093,2.23635518633328,4.49320068807828,1.97204327007754,4.04742103716044
8.14217684187545e-05,1.57186236118116e-05,0.000265675619924093,2.23635518633328,4.49320068807828,1.97204327007754,4.04742103716044
6.15428216939161e-05,7.39383214888973e-06,0.0011532008005292,3.97406790827252,1.15458503455123,3.70045773887465,0.818962264576624
6.15428216939161e-05,7.39383214888973e-06,0.0011532008005292,3.97406790827252,1.15458503455123,3.70045773887465,0.818962264576624
8.1425508520727e-05,2.14213582060998e-05,0.00075321075596496,2.62939481861153,0.502699579718476,2.3959815159795,0.262256686309375
8.1425508520727e-05,2.14213582060998e-05,0.00075321075596496,2.62939481861153,0.502699579718476,2.3959815159795,0.262256686309375
5.25080914170998e-05,5.9897404679087e-05,0.000164538769241687,0.580206414005251,5.42503503677237,0.318400134489254,5.07895733164139
5.25080914170998e-05,5.9897404679087e-05,0.000164538769241687,0.580206414005251,5.42503503677237,0.318400134489254,5.07895733164139
6.15452017849679e-05,4.00719169088427e-05,0.000394433626830727,1.53110807524178,0.805564470755587,1.30593307584077,0.513488628946957
6.15403364342614e-05,2.5729842790849e-05,0.000467311559087503,2.3636841768667,0.716944871114303,2.13782095065995,0.386730291217886
6.15403364342614e-05,2.5729842790849e-05,0.000467311559087503,2.3636841768667,0.716944871114303,2.13782095065995,0.386730291217886
6.15452743931376e-05,1.03004164617029e-05,0.00152939237926886,4.03312701295322,0.424219510932012,3.78098385274339,0.164765537977768
8.14286605027643e-05,2.11382669667769e-05,0.000262147726688927,2.63109995964066,1.85893077827027,2.39682170418378,1.44569415052824
8.14286605027643e-05,2.11382669667769e-05,0.000262147726688927,2.63109995964066,1.85893077827027,2.39682170418378,1.44569415052824
8.14286605027643e-05,2.11382669667769e-05,0.000262147726688927,2.63109995964066,1.85893077827027,2.39682170418378,1.44569415052824
8.1429571128492e-05,2.2399933855057e-05,0.000259656425344291,2.67286802712376,1.57050492195951,2.4436424026832,1.16712738752594
8.14286137863977e-05,2.00344671420104e-05,0.000148150760279956,2.33044117735115,3.92934718889612,2.08404373614825,3.41651845756015
8.14286137863977e-05,2.00344671420104e-05,0.000148150760279956,2.33044117735115,3.92934718889612,2.08404373614825,3.41651845756015
6.15431078620913e-05,3.36451888873362e-05,0.000289449069818446,1.0588266586709,3.51807611200695,0.796769452954721,3.18862002989749
6.15431078620913e-05,3.36451888873362e-05,0.000289449069818446,1.0588266586709,3.51807611200695,0.796769452954721,3.18862002989749
8.14237013453011e-05,1.30800763987554e-05,0.000354290811199943,3.50526661655635,2.09188591074753,3.25768444791788,1.65200923671684
8.14237013453011e-05,1.30800763987554e-05,0.000354290811199943,3.50526661655635,2.09188591074753,3.25768444791788,1.65200923671684
6.15355233690763e-05,2.69845378581536e-05,0.000578464182818666,2.08900726255873,0.675523546615564,1.85740640192522,0.387086968821419
8.14185819500691e-05,3.21246317934735e-05,0.000154503273804715,1.22866144145374,6.64989848751455,0.971521495465082,6.23202115970876
8.14185819500691e-05,3.21246317934735e-05,0.000154503273804715,1.22866144145374,6.64989848751455,0.971521495465082,6.23202115970876
6.15491635523314e-05,1.12279748288279e-05,0.00120062422203191,3.24612729059,0.705423266278409,2.98556775235509,0.435473431059085
6.15491635523314e-05,1.12279748288279e-05,0.00120062422203191,3.24612729059,0.705423266278409,2.98556775235509,0.435473431059085
