muN,mu1,mu2,alpha1,alpha2,beta1,beta2
1.08330223578379e-05,4.50901763536044e-05,0.00280993192813025,4.18547361865263,0.956846687027322,4.01263245853428,0.36947744194507
9.99334938294189e-05,2.33117827116891e-05,0.00121655646178929,6.10537477627927,6.09548018497893,5.90898789200427,5.85148314174046
9.99334938294189e-05,2.33117827116891e-05,0.00121655646178929,6.10537477627927,6.09548018497893,5.90898789200427,5.85148314174046
9.99334938294189e-05,2.33117827116891e-05,0.00121655646178929,6.10537477627927,6.09548018497893,5.90898789200427,5.85148314174046
5.25004227092906e-05,2.32046262899933e-05,0.00185067530738176,7.71202612673986,2.51461108543792,7.53271814853027,2.11014839708044
9.99334466830078e-05,6.12560339855151e-05,0.00114849012703434,4.43980821852756,3.60087963949043,4.29444552909869,3.33972968839444
9.99334466830078e-05,6.12560339855151e-05,0.00114849012703434,4.43980821852756,3.60087963949043,4.29444552909869,3.33972968839444
9.99334764004015e-05,2.91127197588992e-05,0.0014551358552322,5.96171478451924,4.50245618684138,5.77883516831497,4.28277210488222
9.99335234956255e-05,5.44972020508214e-05,0.000845117050883273,3.59212583572627,7.08928029221703,3.41861150588678,6.84826824934601
9.99335234956255e-05,5.44972020508214e-05,0.000845117050883273,3.59212583572627,7.08928029221703,3.41861150588678,6.84826824934601
9.99335234956255e-05,5.44972020508214e-05,0.000845117050883273,3.59212583572627,7.08928029221703,3.41861150588678,6.84826824934601
9.99335234956255e-05,5.44972020508214e-05,0.000845117050883273,3.59212583572627,7.08928029221703,3.41861150588678,6.84826824934601
9.99335148249347e-05,3.82867369156246e-05,0.00109430632964902,4.90068905168722,5.66337728423256,4.72370095196549,5.41327835517406
9.9933403692132e-05,3.73978254308447e-05,0.00106778800344889,5.80416187541955,4.84418038668717,5.63831199480714,4.52922669792093
9.9933408546739e-05,5.80083919733044e-05,0.00188164911494704,4.69569424137932,2.15312678463952,4.55063925834011,1.98541697756714
9.99333465909915e-05,3.89440385283434e-05,0.00391638912142484,8.00287847308829,0.807310203367435,7.87346284831309,0.64948736007856
9.99333465909915e-05,3.89440385283434e-05,0.00391638912142484,8.00287847308829,0.807310203367435,7.87346284831309,0.64948736007856
5.25004220857321e-05,6.83965597599984e-05,0.000649777670403646,3.62193761859064,4.05882131896579,3.4697672451942,3.60519178964225
9.99335225251887e-05,3.5320213020386e-05,0.00165599362950276,6.04358904636999,3.36033847492394,5.87637931225655,3.13898741304541
9.99335225251887e-05,3.5320213020386e-05,0.00165599362950276,6.04358904636999,3.36033847492394,5.87637931225655,3.13898741304541
9.99335225251887e-05,3.5320213020386e-05,0.00165599362950276,6.04358904636999,3.36033847492394,5.87637931225655,3.13898741304541
9.99335225251887e-05,3.5320213020386e-05,0.00165599362950276,6.04358904636999,3.36033847492394,5.87637931225655,3.13898741304541
9.99333671770926e-05,5.93322060992823e-05,0.00173748571920187,4.2751946051029,2.45771651077101,4.12310136139125,2.30990551295275
1.00983603665863e-05,4.42238105927419e-05,0.000706667685621173,3.7373664118672,1.97012144761242,3.55099170059867,1.1770729350884
1.00983603665863e-05,4.42238105927419e-05,0.000706667685621173,3.7373664118672,1.97012144761242,3.55099170059867,1.1770729350884
9.99333625113773e-05,4.89652125645256e-05,0.0017270143078509,5.29400491899995,2.6012280571113,5.14388310034774,2.39437048143348
9.9933267880909e-05,3.68150823948384e-05,0.00134780406427376,7.07326634891188,2.97466098083671,6.92360606544254,2.6482814008683
9.99332810403484e-05,7.2654396095183e-05,0.000986307553527145,3.67371725984717,4.35913864552798,3.5263714183702,4.110183209631
9.99336191242383e-05,2.76061581518889e-05,0.00248773378944156,8.34614728030257,2.07983787692924,8.18526411231493,1.86107745539608
9.99336246936374e-05,2.53265784430589e-05,0.00204357924283078,8.68102148907544,2.63455305957161,8.51613943000248,2.36594801709406
9.99333665524836e-05,2.33932401533598e-05,0.0017566126255255,5.44508100868554,2.72072639819692,5.24143895687296,2.66232463526349
9.99336503793698e-05,4.19619752978571e-05,0.00113680356719935,5.21376715585293,4.71233616257918,5.04859802443361,4.4358073776406
9.99336503793698e-05,4.19619752978571e-05,0.00113680356719935,5.21376715585293,4.71233616257918,5.04859802443361,4.4358073776406
9.99336503793698e-05,4.19619752978571e-05,0.00113680356719935,5.21376715585293,4.71233616257918,5.04859802443361,4.4358073776406
9.99336503793698e-05,4.19619752978571e-05,0.00113680356719935,5.21376715585293,4.71233616257918,5.04859802443361,4.4358073776406
9.99334769208438e-05,3.82575213868554e-05,0.000874632248557929,4.84813493046227,6.93514839536111,4.67018242246482,6.63788702174544
9.99333732660544e-05,3.12162530660468e-05,0.000248177160422046,7.32074278446933,7.10159598704362,7.15912455064285,6.47186712524697
9.99334695681788e-05,3.28858123760908e-05,0.000999218725922022,7.22404694279442,4.03320442103683,7.06579210973908,3.64820621472531
9.99331269413192e-05,2.16740072724758e-05,0.00184702810152811,9.47503511718685,2.99179871206988,9.30466307199294,2.68436450499145
5.25004252201409e-05,2.87514129486243e-05,0.00101700456660999,7.11786433449314,2.84814302884701,6.94886705035451,2.33795019330405
5.25004296028645e-05,5.60435269123968e-05,0.00312370697749314,4.19946768651674,1.37191732581578,4.04234854840621,1.21451946848433
9.99330563139127e-05,4.99577739854879e-05,0.00266723691632943,5.59658045850845,1.34821067968472,5.45411231950576,1.21508311914577
1.00983274459935e-05,5.63455939466725e-05,0.00179190028582245,1.33067952911434,5.32957741148286,1.09549419682884,5.0547393431334
9.99336101920851e-05,4.79102544646886e-05,0.00139001401172343,5.42988912571575,3.18251654856184,5.27999847772478,2.92174631506974
9.99333278898858e-05,5.65314660150537e-05,0.00119701937806054,4.62813489115966,3.6686353489488,4.47892679967098,3.4115278426386
9.99333278898858e-05,5.65314660150537e-05,0.00119701937806054,4.62813489115966,3.6686353489488,4.47892679967098,3.4115278426386
1.00983139035497e-05,6.73023364778858e-05,0.00235336530365203,2.7282443825933,1.60773508896347,2.54933188895375,1.09156374421105
9.99332977252333e-05,7.09359254012862e-05,0.00140277611747342,3.73382282679793,3.03082621574785,3.58618526663318,2.85548250813482
9.99332977252333e-05,7.09359254012862e-05,0.00140277611747342,3.73382282679793,3.03082621574785,3.58618526663318,2.85548250813482
9.99330660259577e-05,5.19960431674555e-05,0.00148813166370019,5.64684064970495,2.40729882845658,5.51009097382986,2.13953161249031
9.99328739135228e-05,5.21125667535229e-05,0.000950587167815617,5.34222593600388,3.66673411300307,5.1994855662876,3.32937440681396
9.99342253409921e-05,4.92209184378692e-05,0.00104048918393211,5.24652827840254,3.98922390999586,5.09604521986002,3.67501683316463
9.99329872886042e-05,5.01463893775335e-05,0.000583322206513886,4.74834023263507,6.59807152599463,4.59076775900096,6.19825541062911
9.99329872886042e-05,5.01463893775335e-05,0.000583322206513886,4.74834023263507,6.59807152599463,4.59076775900096,6.19825541062911
9.99332039483869e-05,4.66720298275749e-05,0.00116041724220646,4.47443051608421,4.90283219075582,4.30541966139706,4.67613299286026
9.9932802894946e-05,3.46429583893561e-05,0.00107916979377497,6.35417482696683,4.56868979755301,6.18948652774082,4.23434999980985
9.99322503947207e-05,3.10345517245036e-05,0.00201496030797445,8.34516865083111,2.16772110393174,8.19487822751491,1.88650518689937
5.25004264768071e-05,4.23296336451178e-05,0.000129336746044786,6.51721637007294,3.01923021391683,6.37568301046419,2.24662319869403
1.00982507238584e-05,1.52766629219394e-05,0.00207921728077825,6.80252325320744,1.03363381183676,6.58635638109212,0.234400796911525
9.99337603731201e-05,2.94244757872705e-05,0.00174059432545577,7.81378136795368,2.89827982369749,7.65285434153675,2.61288673330648
5.25004358659075e-05,2.30432961744595e-05,0.000387371683194664,7.46041463945603,4.49545017030087,7.27811115066384,3.80551511699755
5.25004358659075e-05,2.30432961744595e-05,0.000387371683194664,7.46041463945603,4.49545017030087,7.27811115066384,3.80551511699755
9.99326968268067e-05,6.34027310076041e-05,0.00125879669093178,4.30330213192359,3.33140571237988,4.15818058607135,3.09727816462959
9.99344219887424e-05,5.21346781600192e-05,0.00109048524962245,4.43214845466537,4.71505858917251,4.2718103069659,4.46167360027529
9.99344219887424e-05,5.21346781600192e-05,0.00109048524962245,4.43214845466537,4.71505858917251,4.2718103069659,4.46167360027529
1.00981629919044e-05,4.64867422753616e-05,0.00245617464706595,2.88122617806529,2.06593809621469,2.6808682972347,1.55810352994068
9.9932163443428e-05,4.71956202221629e-05,0.000454077908890602,6.06479855169128,4.3943403759044,5.92488588463944,3.90680724684096
9.9932163443428e-05,4.71956202221629e-05,0.000454077908890602,6.06479855169128,4.3943403759044,5.92488588463944,3.90680724684096
9.9932163443428e-05,4.71956202221629e-05,0.000454077908890602,6.06479855169128,4.3943403759044,5.92488588463944,3.90680724684096
9.99326103088172e-05,3.13655521026521e-05,0.0015130327163187,7.28988256784162,3.30241193367712,7.1284091119289,3.00513593378323
1.00983328786994e-05,4.33306430878493e-05,0.00142132503607164,3.31362062218183,2.12153150706512,3.11770044603751,1.47444509695949
1.00983328786994e-05,4.33306430878493e-05,0.00142132503607164,3.31362062218183,2.12153150706512,3.11770044603751,1.47444509695949
9.99336840869749e-05,4.26673745361388e-05,0.00128485854979217,5.1308028867376,4.23500654823181,4.96572062647438,3.99076246079553
9.9932284735253e-05,2.38603815686171e-05,0.000970978410876558,6.21171474002742,7.20257060591971,6.0180258188021,6.89138335732755
1.00980397432597e-05,1.87016554583661e-05,0.00503385863152911,6.24494556512657,0.830342731590755,6.03583430595857,0.226189679062487
1.00980397432597e-05,1.87016554583661e-05,0.00503385863152911,6.24494556512657,0.830342731590755,6.03583430595857,0.226189679062487
1.00980397432597e-05,1.87016554583661e-05,0.00503385863152911,6.24494556512657,0.830342731590755,6.03583430595857,0.226189679062487
1.00981169393109e-05,2.07113202864333e-05,0.00361258500671624,7.79610287444881,0.675543089311489,7.60813654488994,0.0023662811194515
1.00981169393109e-05,2.07113202864333e-05,0.00361258500671624,7.79610287444881,0.675543089311489,7.60813654488994,0.0023662811194515
