cohort.lower.bound,cohort.upper.bound,age,diag.year.lower.bound,diag.year.upper.bound,ir.mean,ir.sd,size,num
1915,1919,85,2000,2004,65.8241888333326,5.01418023195519,17.776318156,245871159.82
1920,1924,49,1969,1973,202.054725667987,NaN,16.95984284,214861227.8
1920,1924,50,1970,1974,214.751699278413,22.4855865925191,17.142174576,221297772.98
1920,1924,51,1971,1975,193.103993696124,8.40532305281658,17.36496771,230232310.76
1920,1924,52,1972,1976,205.253940738147,9.49982544086381,16.946324852,213915913.76
1920,1924,53,1973,1977,200.11572781613,21.3772143528298,17.113982798,220088423.06
1920,1924,54,1974,1978,218.91684785186,9.13266386389623,17.17528981,222549301.22
1920,1924,55,1975,1979,204.049088826742,8.41444517816864,17.432670924,232896101.5
1920,1924,56,1976,1980,213.125946721061,11.0910562404352,17.536052116,237436565.16
1920,1924,57,1977,1981,222.605055809091,8.01842077452747,17.76754236,245968139.38
1920,1924,58,1978,1982,225.486128396323,8.63026752914065,17.536839924,237632071.74
1920,1924,59,1979,1983,246.858864502207,25.9228639230618,17.345405328,230229323.96
1920,1924,60,1980,1984,268.357270678712,19.4815272955229,17.005446238,216878700.2
1920,1924,61,1981,1985,286.722895695757,23.9233224266282,17.17379289,224832511.32
1920,1924,62,1982,1986,317.431700562956,22.4717910773897,17.083952384,221381173.58
1920,1924,63,1983,1987,340.918124847112,26.6722546248503,17.497753612,237182714.24
1920,1924,64,1984,1988,353.787596372242,29.9171908407391,18.161251472,266561938.86
1920,1924,65,1985,1989,393.679889652968,29.9845679785307,18.713750074,289640724.12
1920,1924,66,1986,1990,405.112867042218,25.0380993302234,18.664234,287227783.84
1920,1924,67,1987,1991,430.647978686631,25.7039083998436,18.778922956,291665916.48
1920,1924,68,1988,1992,430.420741356843,19.7869557667773,18.549308538,282425767.36
1920,1924,69,1989,1993,428.764467908941,20.6138882404188,17.970384306,256215321.58
1920,1924,70,1990,1994,431.278336921366,9.20607292509644,17.5746001,238965499.4
1920,1924,71,1991,1995,451.787456165226,22.2345849325039,17.158282484,221036700.56
1920,1924,72,1992,1996,459.423862732874,23.5309216100269,17.077518564,217880569.14
1920,1924,73,1993,1997,472.361065698142,27.9439921356997,16.96100927,213645071.3
1920,1924,74,1994,1998,471.985856557632,28.2415320067029,16.773208962,206820467.62
1920,1924,75,1995,1999,501.588505483158,15.9005442127415,16.447651658,195303713.18
1920,1924,76,1996,2000,510.233252267985,25.264917100226,16.550520314,199354433.02
1920,1924,77,1997,2001,501.089900210579,11.3566397994479,16.659467058,203646901.54
1920,1924,78,1998,2002,492.408729256951,19.9667361301511,16.923166544,213665828.06
1920,1924,79,1999,2003,478.641517049233,26.3567579781134,17.240202764,225644131.1
1920,1924,80,2000,2004,440.653118025625,13.4718598973229,17.776318156,245871159.82
1920,1924,81,2001,2005,453.490416099265,19.6846544317599,17.924458626,252135314.78
1920,1924,82,2002,2006,444.787051265492,31.2045096448259,18.04720769,257300433.8
1920,1924,83,2003,2007,422.988075844336,24.1540314577137,18.1713881,262569623.08
1920,1924,84,2004,2008,410.569292153478,19.4112777447463,18.230008644,265034741.84
1920,1924,85,2005,2009,66.4434806612657,2.52399193563192,18.176292926,262714045.82
1925,1929,44,1969,1973,147.668118559439,NaN,16.95984284,214861227.8
1925,1929,45,1970,1974,172.610655611622,29.0389787881333,17.142174576,221297772.98
1925,1929,46,1971,1975,187.016029539204,7.56532473724509,17.36496771,230232310.76
1925,1929,47,1972,1976,178.594886351486,15.2109658346649,16.946324852,213915913.76
1925,1929,48,1973,1977,189.530503233076,21.8590668257693,17.113982798,220088423.06
1925,1929,49,1974,1978,187.707088117811,18.5422598032557,17.17528981,222549301.22
1925,1929,50,1975,1979,192.73844043114,21.7033049777253,17.432670924,232896101.5
1925,1929,51,1976,1980,186.192791025017,7.31203835595014,17.536052116,237436565.16
1925,1929,52,1977,1981,180.350485676833,9.18620972087004,17.76754236,245968139.38
1925,1929,53,1978,1982,190.803758246358,8.91132260159306,17.536839924,237632071.74
1925,1929,54,1979,1983,190.021994582898,7.80968349138724,17.345405328,230229323.96
1925,1929,55,1980,1984,216.047252588986,11.4744418559119,17.005446238,216878700.2
1925,1929,56,1981,1985,226.721718530123,8.33148114134796,17.17379289,224832511.32
1925,1929,57,1982,1986,255.405500413976,21.3251494355895,17.083952384,221381173.58
1925,1929,58,1983,1987,304.8025396236,9.44234615405156,17.497753612,237182714.24
1925,1929,59,1984,1988,287.667602589822,24.8155499327474,18.161251472,266561938.86
1925,1929,60,1985,1989,332.982705703399,29.3290358011197,18.713750074,289640724.12
1925,1929,61,1986,1990,337.715160731313,23.6169315917803,18.664234,287227783.84
1925,1929,62,1987,1991,355.143865773405,13.9596315938884,18.778922956,291665916.48
1925,1929,63,1988,1992,350.750342372578,21.240117522756,18.549308538,282425767.36
1925,1929,64,1989,1993,363.231163295996,29.9442216209526,17.970384306,256215321.58
1925,1929,65,1990,1994,388.546638138037,3.58604257220714,17.5746001,238965499.4
1925,1929,66,1991,1995,394.988445931881,24.0139259899393,17.158282484,221036700.56
1925,1929,67,1992,1996,405.187266331421,19.1728576072408,17.077518564,217880569.14
1925,1929,68,1993,1997,418.105140923254,9.626252530628,16.96100927,213645071.3
1925,1929,69,1994,1998,426.286758815328,21.8766519481503,16.773208962,206820467.62
1925,1929,70,1995,1999,442.358280939469,23.4186801185832,16.447651658,195303713.18
1925,1929,71,1996,2000,465.498788315395,15.7560661894892,16.550520314,199354433.02
