T1,T2,T3
-1.03092654165382e-09,-3.80517461966341e-05,-4.91533979987634e-05
9.0353744482963e-05,-0.00157953798227522,-0.00133725940910686
1.63663589988637e-05,-0.00165065403567742,-0.000695268275011136
-0.00014391100988736,-0.00290037077106298,-0.00107899525275224
-3.28030322440979e-07,-0.00225159907388189,-0.000888083171717425
6.05798709532468e-07,0.000575681856097267,0.00140601842332494
-0.0103254410069842,-0.00462269971045406,-0.00339459133550894
-2.97301895277183e-05,-0.00186594717766364,-0.000922976468131624
-1.73642475146499e-06,-0.0034976592385688,-0.00192582312014823
-2.43721371036702e-05,-0.00263682409661499,-0.00178989144932107
-2.37964270749532e-06,-0.00293977261741174,-0.0028126186267853
-3.92682375128218e-06,-0.00157346865816028,-0.000754181324446141
-6.90031377517218e-05,-0.00198187880833937,-0.00107952989355489
-0.000113702287455617,-0.00101011243519473,-0.00157011377101471
-0.000278870400718477,0.00261834602426106,-0.00153877178448613
0.000398687750772501,-0.000949022788883821,-0.00144155149202679
-5.09280577601338e-05,-0.00327069525833807,-0.000966418636341835
5.19830958283643e-06,-0.000293404985387032,-0.000876113573701355
-1.21378144884914e-05,-0.00042368389857356,-0.000432962053871522
-6.95984310765073e-08,0.00181144356809657,0.00117062291323921
-3.32661582170312e-06,-0.00175933968114014,-0.00140862329068217
0.00145152409996705,0.000934848417655927,-0.00108313039223534
3.45291749007928e-06,-0.000730314756845373,-0.00120839346302299
-1.46843763369344e-07,-0.00144652282203724,-0.000675213967094404
-0.000358056369753225,5.13520940221597e-06,-0.0013840752901633
-9.696854595139e-08,-0.00211244135286102,-0.00116885429883046
9.82399593784536e-05,-0.00321729999686346,-0.00154179309541361
-0.0194738013505662,-0.0486948863666018,-0.0276066648705331
-0.00020892051207329,-0.0033282478796972,-0.00212171855242641
4.39639541234681e-06,0.00374829142211456,-0.00157692597983339
1.5518630180879e-06,-0.00224036811054728,-0.00120778872675509
-1.25706514380902e-06,0.00212505656457686,-0.00197818876763012
-0.000708924845372981,-0.00358773802471854,-0.00189965714143377
0.000160712902984997,-0.00437377890296251,-0.00141572191970719
-0.000823991760222098,-0.00592070151281495,-0.00111440994346407
0.00249222856121599,-0.003308242167096,-0.000800487492513992
0.000811242953624083,-0.00233237084687669,-0.00174679779179303
1.08340889405423e-05,-0.00332574473771882,-0.00156656148896848
-5.68406506410267e-06,-0.00307749198157358,-0.00117982774369544
5.52971010756921e-16,7.74680133106076e-16,3.78456349093802e-16
-3.20581214400923e-07,-0.00319893707585291,-0.00234437691448205
0.00389281831388775,0.000766372138887994,-0.00100786912800504
4.69396833305022e-05,-0.00124526062109072,-0.00198200299004958
-4.99630264885085e-06,-0.00249806497398516,-0.00092497512546116
-7.27736117876709e-05,-0.00092596045298522,-0.000777352163196676
-2.47708089533571e-05,-0.00231858203154647,-0.0013620082466936
-3.23314370912978e-05,-0.00101995320142001,-0.00123924371030206
-1.96416294302809e-05,-0.00154530881246184,-0.00142158394101943
-3.61230449786374e-05,-0.00170641742311294,-0.00101869583050946
-9.03518711036132e-07,-0.0015748828964801,-0.000696549196401366
1.46859646690859e-06,0.000414018697354774,0.000382936752249784
-1.47274724190896e-06,-0.000730733631801877,-1.9099251073632e-05
9.86188412437104e-05,-0.00131244445842029,-0.000989253026113277
0.000359843968588803,-0.00298180303642203,-0.00119314251666084
