T1,T2,T3
-0.00658413865738249,-0.00462967954943426,-0.00733331006635885
-0.0214705983831996,0.00499716514330955,-0.00066822345232565
0.0656827505675791,0.0282293127185522,0.0298290037603613
-0.0689222869241468,-0.0100715583406881,-0.0173849485862443
0.0107725450052368,-0.00642641380940192,0.000954563505016854
0.016369109067946,-0.0577915566311683,-0.0740060144066619
-0.191711616403588,-0.117840267865625,-0.12119011363062
-0.0117848884238083,0.0604721100696435,0.0450301114526877
-0.0557607133599787,-0.0520279595714634,-0.0348078881075144
0.0144089287769272,0.0087548311731127,0.0099127450350409
-0.046718264003353,-0.0611340053110868,-0.0665868690386265
0.0382141005980146,0.100714762320727,0.101633525689568
0.00213915452535084,-0.00843732133640007,-0.00903320606375685
0.0492701554595322,0.0370670572812095,0.0411105829342049
0.0794506197082543,0.0671666866780613,0.0500948452091384
0.155127494890684,0.297000018658929,0.264867563589516
-0.0447667949083073,0.0166154818263914,0.0246460578464021
-0.0894977416616147,-0.052079764269376,-0.0532977386530126
-0.0866742144116792,-0.0194583258984701,-0.0236943956939569
0.0113134471013549,0.0807949220060209,0.0863528995474129
0.000871039859368032,0.0105018723793388,0.0093614654782469
-0.154439604498289,-0.168202468076734,-0.17165643283052
-0.0225670111239715,-0.00853961813183884,-0.0144727837156643
0.126563513196205,0.0243984675075107,0.0236659857044998
-0.00082572265090366,-0.0763022218483397,-0.0777528343161011
-0.0166679118622163,-0.0372093720355469,-0.0374092518237659
-0.0243776002307277,0.0686128230726483,0.0610279047309128
-0.0021085680688612,0.0150194770039597,0.00661399585631477
0.00629177962938108,0.0503024632627046,0.0507696435469333
-0.129804033414082,-0.0322667542475428,-0.0285763688754725
-0.00555623488841806,-0.00477397649648039,0.00600731568734461
0.00539579022264397,-0.00289688395493436,0.000760168124220398
-0.0569909259213546,-0.0295754415156058,-0.0245896275393314
-0.0470529052152729,-0.0497211558685605,-0.0612697072255802
0.0792012378649324,-0.0206400002708965,-0.0125132219260731
0.013726016875506,0.00227384411995652,0.00297647311308372
-0.0627010995652533,-0.063872313276986,-0.0568415888743499
0.0279908571963079,0.0168412050089777,0.0188152073629014
-0.0927003950880084,-0.063712362239059,-0.0534370861261986
-0.0352995648062744,-0.0271523386342915,-0.0271713877924001
-0.00851448655225997,0.0283192396254693,0.0327389544901591
0.00824649003460406,-0.0103470726139897,-0.0168067147390599
0.104227222657555,-0.0170064806306718,-0.0151820995057218
-0.087599801107433,-0.0395786511764238,-0.0505988701223776
0.0162692672945543,0.134929231989977,0.12814379880628
