muN,mu1,mu2,alpha1,alpha2,beta1,beta2
8.22777119608894e-06,4.1008192570017e-05,0.00856124443171724,2.62122576369772,0.179699029403503,2.44672978907201,6.76522964886481e-05
6.46724522605791e-05,6.11155420266499e-05,0.000688062946739889,4.56902349580089,1.23686835552452,4.44629050508446,1.0252445900168
6.4672424646709e-05,5.79910556685018e-05,0.000468522737466203,3.24673149313562,3.023711243742,3.09828315022433,2.89653593388311
5.24949018993248e-05,2.6070883587634e-05,0.00254917147520691,8.89345440348071,0.365988586861302,8.75795964437991,0.150467494559242
6.46725086520086e-05,3.30409004026409e-05,0.000664800079132671,6.2928470205054,1.50950268133911,6.15041016789009,1.29136161018223
6.46725411238406e-05,3.53769595681899e-05,0.00282484426278142,6.4665911792115,0.327968264103265,6.33001409909569,0.27399371744949
6.46725411238406e-05,3.53769595681899e-05,0.00282484426278142,6.4665911792115,0.327968264103265,6.33001409909569,0.27399371744949
6.46725411238406e-05,3.53769595681899e-05,0.00282484426278142,6.4665911792115,0.327968264103265,6.33001409909569,0.27399371744949
6.46725411238406e-05,3.53769595681899e-05,0.00282484426278142,6.4665911792115,0.327968264103265,6.33001409909569,0.27399371744949
6.46722982853837e-05,2.66675349030241e-05,0.00146760924799639,7.58935895415736,0.879746277929249,7.44507431409629,0.715013886130883
6.46722982853837e-05,2.66675349030241e-05,0.00146760924799639,7.58935895415736,0.879746277929249,7.44507431409629,0.715013886130883
6.46726293279873e-05,2.73196180226591e-05,0.00424868034671884,8.75854309740344,0.290726321549822,8.62498493608351,0.189146652909705
5.24948862531887e-05,4.91892108694702e-05,0.000922655218108469,3.84858368107631,1.48166961100515,3.70060575099644,1.36901290875645
5.24948950035484e-05,5.93275600152595e-05,0.00176671002140001,4.12072900055183,0.659926510838531,3.98893970540681,0.56594879324722
6.46723362468753e-05,2.19192559627178e-05,0.000263139409961613,6.84889899912411,5.33682896644526,6.68759957664759,5.16288627004863
6.46723308035224e-05,2.39333158877327e-05,0.0016395374450333,7.57851772533962,0.877324549415562,7.4277794493203,0.747695127257712
6.46721896397847e-05,2.90801254037443e-05,0.00304768987829125,8.08335305105031,0.419946463648047,7.94887436120463,0.299020694534162
6.46721896397847e-05,2.90801254037443e-05,0.00304768987829125,8.08335305105031,0.419946463648047,7.94887436120463,0.299020694534162
6.46726808603984e-05,2.45207861335659e-05,0.000558382247962117,6.59929102921667,2.16026675490594,6.44213012308776,1.9546384254964
6.46726808603984e-05,2.45207861335659e-05,0.000558382247962117,6.59929102921667,2.16026675490594,6.44213012308776,1.9546384254964
6.46726345235353e-05,9.48066482617888e-05,0.00222448461152689,3.74944704211788,0.409608112719645,3.64676669759354,0.31569979126636
6.46726345235353e-05,9.48066482617888e-05,0.00222448461152689,3.74944704211788,0.409608112719645,3.64676669759354,0.31569979126636
5.24948856321304e-05,7.04618610876129e-05,0.0019184297176081,3.88689058688113,0.572655075448948,3.7629602419128,0.476205093711058
6.46726967345747e-05,3.80987582123943e-05,0.000436343334818043,4.20159760117868,3.17398803201908,4.04407050394931,3.00119995433759
5.24948918886989e-05,5.34985783946911e-05,0.000434882724429276,2.64572134901685,3.36181848975327,2.48129999289796,3.2668326807419
5.24949012586235e-05,4.436000058861e-05,0.00216055019870858,7.11518723723182,0.317614025030182,7.00228832174714,0.0960972504078239
6.46722842271021e-05,4.40042065537945e-05,0.000644869216801023,3.86757618423877,2.24214811225833,3.71324891427752,2.13848338943257
6.46723126373443e-05,2.79626480939132e-05,0.00206697176396623,7.05021331308802,0.649520743912716,6.90443571373469,0.552120407276381
5.24948943845416e-05,2.61573593739971e-05,0.000754517542390172,8.04849780672595,0.697550200395146,7.90701793511418,0.395419879398309
6.46727912224033e-05,3.56418072934925e-05,0.00183396815642335,6.64936153067803,0.692666271388095,6.51515794950786,0.559225422960046
6.46720913703565e-05,4.56765710717758e-05,0.00468537924325886,6.51436124982338,0.183288841507277,6.39631062823479,0.119889160104113
6.46724661723918e-05,8.13790634235783e-06,0.000322662780687006,8.7537210649251,4.47655159326111,8.55485616097697,4.26343754172087
6.46729536545331e-05,3.44156340003201e-05,0.00155363120959734,7.71537783966101,0.571777011424954,7.58879632509841,0.359247508144058
6.46727401357372e-05,5.38862025526684e-05,0.00152778488908099,4.61417587669836,0.786998941405568,4.48315683227839,0.69024029771157
6.46727401357372e-05,5.38862025526684e-05,0.00152778488908099,4.61417587669836,0.786998941405568,4.48315683227839,0.69024029771157
6.46727401357372e-05,5.38862025526684e-05,0.00152778488908099,4.61417587669836,0.786998941405568,4.48315683227839,0.69024029771157
6.46730013522917e-05,5.82095155774e-05,0.000516518939058754,3.61407392392745,2.44825478836715,3.47278539270268,2.28374904792656
6.46718625485929e-05,5.21211339741025e-05,0.000595372201519791,3.88196176852825,2.27607448670847,3.73787015849052,2.13413051013024
6.46719807580167e-05,2.77005725334207e-05,0.00267104639429494,7.87766720045527,0.496129836277016,7.73820098274621,0.381942910941822
6.46719807580167e-05,2.77005725334207e-05,0.00267104639429494,7.87766720045527,0.496129836277016,7.73820098274621,0.381942910941822
6.46716330051589e-05,5.55275135399849e-05,0.000257492297625005,2.4567423947439,5.82912348345544,2.29048091553138,5.73794754178569
5.24948943984436e-05,3.88668855934902e-05,0.00386301167847044,6.29160742827455,0.291956876905244,6.15951168497152,0.204692692447282
6.46720598469331e-05,5.93972583606521e-05,0.00154672781093145,4.91017561372917,0.714485177941099,4.79062791919389,0.577118366982116
6.46720598469331e-05,5.93972583606521e-05,0.00154672781093145,4.91017561372917,0.714485177941099,4.79062791919389,0.577118366982116
6.46727216854471e-05,3.46624826361402e-05,0.00221194804344104,6.13966373734542,0.526689059104757,5.99852402989324,0.45284518534044
6.46722715374592e-05,2.51342795950624e-05,0.00173011565222687,7.38188895154418,0.824978410042585,7.23250887185641,0.700988852598444
6.46719169768549e-05,5.82999884295837e-05,0.00131642534403641,4.79884232989016,0.860904417340122,4.67618246547379,0.720667884523995
6.46726438941378e-05,5.84083832424914e-05,0.000342984591969368,2.3480270092757,3.85484082527176,2.18196527725151,3.78787547255721
5.24948975480588e-05,5.60856718615888e-05,0.00153149125617359,3.74086868201358,0.685862374803051,3.59905333339164,0.622748315321749
5.24948975480588e-05,5.60856718615888e-05,0.00153149125617359,3.74086868201358,0.685862374803051,3.59905333339164,0.622748315321749
6.46715533470858e-05,4.0272602804121e-05,0.000582150474971508,4.15065615326118,2.54735314377149,3.99530150180339,2.42659961777306
5.24949000622259e-05,7.52334329039485e-05,0.00293792446174869,4.10535557508829,0.328441292749289,3.99078590604947,0.243002600842907
5.24949000622259e-05,7.52334329039485e-05,0.00293792446174869,4.10535557508829,0.328441292749289,3.99078590604947,0.243002600842907
6.46715329215143e-05,3.02866694987298e-05,0.000625254725320288,6.06366519883067,1.93030828772427,5.91367188273643,1.73620408622494
6.48436517656565e-06,3.66088468782316e-05,0.00168542941922172,1.7045816996257,0.908852720017706,1.49970077738838,0.701768921231002
6.46716712306378e-05,4.11247819732912e-05,0.00109674147697225,4.74765054741882,1.21993648624759,4.60138177504247,1.12584323564201
6.46716712306378e-05,4.11247819732912e-05,0.00109674147697225,4.74765054741882,1.21993648624759,4.60138177504247,1.12584323564201
5.24949019245299e-05,2.88529928445732e-05,0.00175328835762459,6.02605993132368,0.801705790026073,5.87309474600166,0.692681150513825
5.24949019245299e-05,2.88529928445732e-05,0.00175328835762459,6.02605993132368,0.801705790026073,5.87309474600166,0.692681150513825
5.24949019245299e-05,2.88529928445732e-05,0.00175328835762459,6.02605993132368,0.801705790026073,5.87309474600166,0.692681150513825
6.46710397445635e-05,3.37704698008553e-05,0.00330610272657702,7.48745437732114,0.366087373155385,7.35764486905371,0.261298562380544
