muN,mu1,mu2,mu3,alpha1,alpha2,alpha3,beta1,beta2,beta3
9.60235696286641e-05,9.57810925445176e-05,0.000623151889560342,1.13921741985661e-05,3.75947104888812,3.09869081670733,2.47631312361365,3.50306098407421,3.098677162698,0.519778309618388
9.24064631790732e-05,4.87693721315207e-05,0.00133265869863545,0.00360585549450593,8.22445880825932,6.02063730868129,1.13746995712561,7.97480203624476,5.84888538532576,0.696774622982056
9.24078841516411e-05,4.14394629871917e-05,0.000964413417650894,0.0213344976924401,7.14211292413288,7.62070283318083,0.265098088957139,6.86739482861244,7.53184370840783,0.00011964044108202
9.24104177252029e-05,1.32405384215057e-05,0.00262562975410994,0.00236418974964361,0.637486679612734,3.55591546598169,3.19898893316446,0.122832587693265,3.39811718855549,2.77379593671697
9.24104177252029e-05,1.32405384215057e-05,0.00262562975410994,0.00236418974964361,0.637486679612734,3.55591546598169,3.19898893316446,0.122832587693265,3.39811718855549,2.77379593671697
9.33107258511016e-06,1.22018913371583e-05,0.00182626213369381,0.0370540336700482,2.63979695891041,1.49284846417059,0.304622928423096,2.20910015106813,0.857141568032676,0.0983161032672047
9.23778730841513e-05,2.00349684453267e-05,0.0016731863276404,0.0269763426656372,9.0439947120861,5.16696799532305,0.258082838686095,8.73166688904459,5.00719164148548,0.000318936043199652
9.24413636867946e-05,4.07333152661898e-06,0.00570637890417706,0.0130528740201645,9.17649168926698,1.61089729278495,0.642394140248221,8.75586554280436,1.44323554290496,0.342150878483881
9.32730686251844e-06,3.15742829964146e-05,0.00166635206882548,0.0259308763363159,8.51993687147831,3.07272565566093,0.301890765717076,8.23765056091055,2.61953778543646,0.105133866305889
9.32730686251844e-06,3.15742829964146e-05,0.00166635206882548,0.0259308763363159,8.51993687147831,3.07272565566093,0.301890765717076,8.23765056091055,2.61953778543646,0.105133866305889
9.32647419647448e-06,1.03987304621087e-05,0.00021847781587185,0.0125069097238046,8.39488193527202,8.86935770636452,0.893045738624944,8.03056769351678,8.16999307627866,0.602350088793038
9.33203308713036e-06,3.02931855420984e-05,0.00190248748731196,0.00225781201977041,8.00215945794196,3.28255617311178,3.61121503014022,7.71173387662297,2.88981431637648,3.3359097858366
9.31810062439945e-06,9.28317317479391e-06,0.000393565130861176,0.0185936980056043,3.82313638673153,1.45478022512022,0.668435443099653,3.39861127337331,0.518334957047001,0.430954644713086
9.23196879514525e-05,3.56655865266352e-05,0.00359582608829521,0.0313252530293628,7.68304721668479,1.20722481677099,0.123140242437719,7.40206406871359,1.20573206600369,0.00014276532275969
9.3230103683543e-06,2.14973706296637e-05,0.00069194013534693,0.0203020749248689,2.53112390408451,1.52739944656173,0.591174877339202,2.13479571310378,0.702991690277423,0.302612565117891
9.22801246897731e-05,2.92493157274474e-05,0.00256594441455829,0.0335303490138427,7.80483697797149,2.63987300232124,0.141015628090378,7.50977755221583,2.57954068475786,0.000100859108749765
9.26592325887446e-05,8.43854093618394e-05,0.00288536055546556,0.00139413308490268,0.631231271885489,3.17056077045677,5.50090564729827,0.234038976422929,2.99890154225649,5.1462872131467
9.33784005591484e-06,1.05155348993801e-05,0.0020524577656468,0.00679474863841432,9.25428029086135,2.64886285259622,1.47576557555049,8.89768436971789,2.19095934662972,1.20209586621951
9.30969898225273e-06,1.77598748845998e-05,0.00158171844884784,0.0247781102881169,8.86365485299856,1.99265143771034,0.40081488903763,8.54088389960158,1.40259950144958,0.0868868421459681
9.24982568862048e-05,8.4054528863167e-05,0.00470673300933187,0.0123034682900128,4.17777084656637,1.1479539597633,0.352444972601975,3.91719882999741,1.11650534644907,0.000128786767250528
9.26882925382819e-05,3.37318322521402e-05,0.00117382513513735,0.0251620063700605,6.38253833773653,7.23530587433455,0.264023362615939,6.08349965920033,7.0849295567312,0.00028334309547286
9.22991871487705e-05,5.61941368464012e-05,0.00273804450038921,0.0261893119829092,8.45301994668146,1.5064186951252,0.13741377423269,8.21817756244793,1.49968367360722,0.000175646959173867
9.22682637115381e-06,1.16367225678729e-05,0.00159384935981293,0.0470060135590831,8.31804460101199,2.47259470671197,0.174507802676919,7.96006278280457,1.92985597094463,0.0286617700500127
9.20877782030403e-05,3.74607377407295e-05,0.00262182848554222,0.0333334148740557,5.53562289809417,1.96194685412915,0.130568086797727,5.23304037659012,1.94726856341778,0.000833771697380172
9.18844271080279e-06,1.26331173599612e-05,0.000702803972401369,0.042296204059541,1.6541397311781,3.90143748405186,0.207833862471191,1.19448025402258,3.26692210632969,0.0934338691395612
1.00304130810731e-05,2.12434445370571e-05,0.00532172518702556,0.040789392774093,4.06157622885054,0.932223345661011,0.179263592837628,3.70331890901337,0.445303583479669,0.0595987622422842
1.00304130810731e-05,2.12434445370571e-05,0.00532172518702556,0.040789392774093,4.06157622885054,0.932223345661011,0.179263592837628,3.70331890901337,0.445303583479669,0.0595987622422842
9.50009551781622e-06,1.82361336253613e-06,0.000934840242687579,0.0049685636968418,1.77966368268785,1.89695452180138,2.71043051362235,1.20415175712891,1.19361252936946,2.44635280981158
9.49217577909396e-05,8.53394690425423e-05,0.00376960103240184,0.0294421221554809,4.13940146636097,1.41204058197925,0.167043433027914,3.8822487156259,1.38177117982187,0.000351786327109762
7.83714328663764e-06,1.95960541120279e-05,0.00140182613120089,0.0302105857111294,8.0791393401468,1.50442794667055,0.292730376964875,7.74635537569149,0.825337144056449,0.135886693953365
7.83714328663764e-06,1.95960541120279e-05,0.00140182613120089,0.0302105857111294,8.0791393401468,1.50442794667055,0.292730376964875,7.74635537569149,0.825337144056449,0.135886693953365
9.1973220089307e-06,6.08381901254081e-05,0.000156472756202878,7.08004134903318e-07,4.43989397962157,2.41952903087656,3.49081942356369,4.43946643073713,1.93512342029772,2.34197460669774
7.14462074735493e-05,3.92752928686886e-06,0.00550738778192327,0.00264372603725514,7.23329941585624,1.68927240919455,3.30335693932274,6.77639564561593,1.5019526925723,3.00155395601963
8.83259924795041e-06,1.48203240403306e-05,0.000580916365279445,0.0478144145275512,8.31762945439933,1.28685247253634,0.108502480203196,7.98054485556437,0.312489787961252,0.00876177465082168
8.83259924795041e-06,1.48203240403306e-05,0.000580916365279445,0.0478144145275512,8.31762945439933,1.28685247253634,0.108502480203196,7.98054485556437,0.312489787961252,0.00876177465082168
9.97105369278669e-05,9.84172255523481e-05,0.00178542112455926,0.044536193374487,1.50601498675509,2.63024494882256,0.131022285107968,1.19141116380657,2.62878883915688,0.000454486734775847
1.25165324563808e-05,1.44125414189475e-05,0.00103403591464818,0.0347495063934485,8.23830938176659,5.8490035774817,0.203597931885713,7.91974650574461,5.45169078551706,0.0472967972657207
9.24777366108338e-05,9.84803219782904e-05,0.000931169519097777,4.94900833299098e-05,1.66975518555559,3.68254818942601,2.33758964076888,1.35582931461927,3.68165079377399,0.720852829812224
9.63319742303619e-05,9.65313446103654e-05,0.000822093767272187,7.76829745942844e-06,1.16622719434208,6.30210829003126,3.46414646524692,0.835802843149005,6.29169573614986,1.67178995291116
9.99256593993223e-05,9.97271394879091e-05,0.00212450364354455,0.0530633997429653,2.27704056937772,1.81977353241363,0.129154810077025,1.99624248063439,1.81975491815484,0.000109724083066391
9.60966167633508e-05,9.59310300948699e-05,0.00190739530152833,3.22748625796096e-05,1.50565877997501,1.78850112462859,2.1048729640512,1.18680152158079,1.78843944020244,0.417754292806933
9.9975383031368e-05,9.98564125174923e-05,0.000975670543705727,0.00238944968734175,1.08253175501357,4.50080148124711,0.928118944170303,0.752181683390805,4.50070873190724,0.0033681834447297
9.80019197343487e-05,9.969882727819e-05,0.000720276442621489,5.23908767913455e-06,1.06252651007652,5.89055181963926,3.36204061291714,0.728193210584038,5.8902437460322,1.3634062593943
9.65706803331926e-05,8.10001823111654e-05,0.000665838588377499,4.5814998722684e-05,1.27625803543681,5.23007710371303,2.96926081462317,0.936782328364545,5.23002045342408,1.32008826474759
9.65706803331926e-05,8.10001823111654e-05,0.000665838588377499,4.5814998722684e-05,1.27625803543681,5.23007710371303,2.96926081462317,0.936782328364545,5.23002045342408,1.32008826474759
