muN,mu1,mu2,mu3,alpha1,alpha2,alpha3,beta1,beta2,beta3
3.91531237050486e-05,4.77824692491251e-05,0.000443265876700462,0.984233357098397,1.14482739618485,7.78678416452039,9.74083637470301,0.763626559099944,7.58548642262898,0.034222556004351
8.91973452272672e-05,1.12961240575825e-05,0.000212958960930094,0.0140115430982802,1.14068382489093,6.98650568037696,0.418393663511564,0.583390669088652,6.4340473805911,0.00072481623841995
8.56529697069695e-06,1.42504530057531e-05,0.000484237694692169,0.00695748044426237,1.22444975196867,2.27222698443589,0.852428676291927,0.687961066761757,1.66722705825719,0.411385364302556
8.56529697069695e-06,1.42504530057531e-05,0.000484237694692169,0.00695748044426237,1.22444975196867,2.27222698443589,0.852428676291927,0.687961066761757,1.66722705825719,0.411385364302556
8.55929065583201e-06,1.21568259267e-05,0.000690839326300065,0.00126959884978473,7.8874692210759,5.31188142191919,0.996797231519437,7.47429867360913,5.08844361405301,0.630676558838948
8.60508606023317e-06,2.25999083720587e-06,0.000371433638491482,0.00404054955098355,8.1121481209307,4.88921679971463,1.20966151264759,7.57978009293791,4.37893161222245,0.810115572533596
8.72601912154349e-06,1.89561515243737e-05,0.000144335720808328,0.000858947318397739,9.42257199762451,8.52607879253622,1.7907361175346,9.05860366235668,7.99576622366312,1.17337832790342
8.7178214951868e-05,1.21456039948748e-05,0.000443790163317085,0.000597123885760084,6.86971660182737,4.40169990229952,3.50684236745143,6.44553329206857,3.93305359397184,2.89023547867908
8.75171064792343e-05,2.34356042807493e-05,0.0009233917023747,0.00444212668150842,8.25163606172992,2.72744492217268,0.34932768719305,7.89282312375342,2.3562556104458,0.000394533645389861
8.51202921975408e-05,3.48358413873229e-05,0.00183082601582916,0.00196045064803061,8.10942090852053,1.31539886018309,0.562626932819611,7.78201404245808,0.958252254130647,0.165193975709235
8.82756603247285e-06,8.58066785424088e-06,0.00326582093621586,0.00465850151251036,7.94839188528983,0.717797464660685,0.624215733475712,7.51011245114877,0.285599192632549,0.216887345280587
6.40764095243841e-06,3.46577239070331e-06,0.000173540006231236,0.0163242377665568,1.60160058941011,6.96405565751944,0.33115382688663,0.985308728050458,6.37319897387344,0.0172734402474364
8.46340630746951e-05,2.65870788996483e-05,0.00253328236674,0.00563036770706295,4.35705703167209,1.19886664797221,0.308907051847674,3.95734940647671,0.858177404993569,0.0105587330079307
8.74846735207331e-05,4.59293169970073e-05,0.00101709809352823,0.00237768373956197,6.2001398730201,2.9570213097095,0.348102583319201,5.87366273664901,2.7035306112339,0.0138222484566044
6.42053371237301e-06,1.56517254516456e-05,0.000275913907299569,0.000711031378583961,0.755226054201127,8.5945012161574,4.83352211705949,0.190335094738359,8.14446996495254,4.30150655624269
6.40060283540912e-06,2.22709293483043e-06,0.00189615475960991,0.000936773932956957,7.26823319115959,0.944000026940842,4.60759605502406,6.72552592506524,0.433283006976069,4.21911957637387
7.22643527903834e-06,1.29548820484172e-05,0.00145633669268521,0.0081412106609653,8.5892646166374,0.987810300837331,0.29532439579601,8.18612849692501,0.468985542511223,0.0137448421917976
7.27597323588054e-06,1.22156394400564e-05,0.00309306261687256,0.0044354520030123,8.8041577784664,1.09957397006232,0.287293259698559,8.39854326274016,0.816529343050664,0.0144745374927792
7.27597323588054e-06,1.22156394400564e-05,0.00309306261687256,0.0044354520030123,8.8041577784664,1.09957397006232,0.287293259698559,8.39854326274016,0.816529343050664,0.0144745374927792
7.27597323588054e-06,1.22156394400564e-05,0.00309306261687256,0.0044354520030123,8.8041577784664,1.09957397006232,0.287293259698559,8.39854326274016,0.816529343050664,0.0144745374927792
7.26266482953908e-06,3.31060556806063e-05,0.00206771643319658,0.00343907586998623,2.53393287688005,1.77747497405111,0.362124731854009,2.10923687752703,1.5553133859149,0.0449279463645305
6.4717206874081e-06,2.86049932517046e-05,0.00120768483459467,0.00376035688273528,7.70755118402889,2.14599861472759,0.262233182000983,7.35930953338368,1.80625311059224,0.000263811895776363
8.62529103750624e-06,1.52177597447632e-05,0.00200589642259216,0.00424685467068356,5.7320788490229,1.60204790485028,0.276971485985721,5.31296689721142,1.26783202712136,0.0662795806989713
6.27269544806766e-05,2.29874783888514e-05,0.00151537278478301,0.00457428412577168,5.9588695526415,1.30518415336166,0.421201202235169,5.57115549182388,0.862845597652766,0.00191164513809749
6.36182815523434e-05,2.17753473628864e-05,0.00182409708354606,0.00596974068766113,6.45807398431672,1.1500806723002,0.296105825167483,6.07213036551221,0.722705445939804,0.00513966688571272
6.24408775245376e-05,3.85953081164296e-05,0.00183515425303097,0.00242420206520442,4.90714223203567,1.76317244333164,0.336424161393947,4.5452820554143,1.54753227704635,0.00116106761918574
7.11511636283546e-05,7.35395799733586e-05,0.000271050423341484,0.000327750229653978,9.44460543658401,7.24762987568174,1.17489430869028,9.20239645810245,6.96862964997187,0.850784083806444
6.78909881800296e-05,2.34022543201044e-05,0.00155181203679442,0.00197795292918138,4.55103326330628,2.09751399105607,0.726813903051076,4.1431572094791,1.79457070150252,0.315035542365535
6.78909881800296e-05,2.34022543201044e-05,0.00155181203679442,0.00197795292918138,4.55103326330628,2.09751399105607,0.726813903051076,4.1431572094791,1.79457070150252,0.315035542365535
6.78909881800296e-05,2.34022543201044e-05,0.00155181203679442,0.00197795292918138,4.55103326330628,2.09751399105607,0.726813903051076,4.1431572094791,1.79457070150252,0.315035542365535
7.87670962509433e-05,2.64438012236656e-05,0.0022036684878209,0.00238328353582836,7.09693257163657,1.52147522143297,0.38602875982629,6.73324389166999,1.2970840567248,0.0106120248837973
9.19081025393836e-06,3.71483481162015e-05,0.00124456239196251,0.00673115478582719,2.76857291495388,0.96725960679955,0.401582666508446,2.36212549246749,0.410901464063871,0.114038499207568
8.56077810992815e-06,1.67148521427756e-05,0.00105162859886997,0.000754295132784739,8.14582490926853,0.0275802257758019,0.761773835762966,7.75814783509689,0.00110121023273536,0.420287499436686
6.22435300479919e-05,6.27996678254064e-05,6.64136143372563e-05,0.00242284744534366,5.46420171365679,1.61756279578225,0.615623406801265,5.15289426340916,0.777989230778102,0.0484277567275205
6.22435300479919e-05,6.27996678254064e-05,6.64136143372563e-05,0.00242284744534366,5.46420171365679,1.61756279578225,0.615623406801265,5.15289426340916,0.777989230778102,0.0484277567275205
6.22435300479919e-05,6.27996678254064e-05,6.64136143372563e-05,0.00242284744534366,5.46420171365679,1.61756279578225,0.615623406801265,5.15289426340916,0.777989230778102,0.0484277567275205
6.22435300479919e-05,6.27996678254064e-05,6.64136143372563e-05,0.00242284744534366,5.46420171365679,1.61756279578225,0.615623406801265,5.15289426340916,0.777989230778102,0.0484277567275205
9.36626065917712e-06,1.02056721101797e-05,0.00269119252767435,0.0107725958382776,2.4508210003476,1.19233246200314,0.266201020418333,1.94438836923773,0.822240440333391,0.00682122178850198
8.93704345536503e-06,1.60028639910994e-05,0.00099977486284119,0.00351626983913805,8.98233111576815,1.07235230181859,0.635870557666164,8.59537471451302,0.54666226120758,0.260692018549637
8.93704345536503e-06,1.60028639910994e-05,0.00099977486284119,0.00351626983913805,8.98233111576815,1.07235230181859,0.635870557666164,8.59537471451302,0.54666226120758,0.260692018549637
1.06508049327226e-05,2.65894851851317e-05,0.00124922769910666,0.00843839493231965,1.7135215858109,1.01156453301671,0.362033930155805,1.2535658519592,0.502649614640351,0.00137472672538511
1.72588882983713e-05,2.47882082219274e-05,0.00196153971201155,0.00318048989432893,6.96233003824893,1.27513489086933,0.280503362277348,6.64379326421192,1.02502659844658,0.00635041700092186
2.45154249572147e-05,4.21003786271729e-06,0.00238144813400078,0.00835614989084109,5.92368201469096,1.06550113624233,0.314966407728855,5.49567858965765,0.663844198075579,0.00089151042796716
2.45154249572147e-05,4.21003786271729e-06,0.00238144813400078,0.00835614989084109,5.92368201469096,1.06550113624233,0.314966407728855,5.49567858965765,0.663844198075579,0.00089151042796716
2.45154249572147e-05,4.21003786271729e-06,0.00238144813400078,0.00835614989084109,5.92368201469096,1.06550113624233,0.314966407728855,5.49567858965765,0.663844198075579,0.00089151042796716
2.82956864037002e-05,2.12081415658899e-05,0.00151357830368231,0.000598259973750032,5.18687627778035,1.90839695178854,0.642214778288615,4.86321347303318,1.71615405762227,0.136603159354725
9.45388217951086e-05,9.6306595846445e-05,0.000555877499958561,0.000215347424151998,0.707053936575451,4.25656194906407,3.28399360692066,0.287481702459876,4.05926347909678,1.18961491059779
9.25354925884633e-05,9.66707577972842e-05,0.000546088558442431,1.94221095393588e-05,1.59390985953364,2.55363479053622,2.79314405922438,1.2289350863462,2.41294474000233,0.127487458103025
9.50234097408655e-05,8.20555499541026e-05,0.00021934614919228,2.60808309294296e-05,0.934454665718169,8.64315539283687,4.48235454962272,0.517808488018519,8.34002498918096,0.218703495015933
9.23076993357672e-05,9.56267034200488e-05,0.000725211257205014,2.03660495197492e-05,1.9871966569669,0.908508998551384,2.43836399809862,1.6399014284714,0.819083606908572,0.136872397338376
9.6193994971025e-05,5.03488003181817e-05,0.000361182766929958,0.00057971528138599,0.886141794212014,4.28808754545077,1.49329070916529,0.44656132533001,4.16629198688418,0.0412980090098102
9.71257509713787e-05,9.99698263851493e-05,0.000413641036777171,0.0136515162028644,1.21000546508521,3.83373045438156,1.18562356458932,0.827289269404953,3.66356595561916,0.00345626857657599
