muN,mu1,mu2,mu3,alpha1,alpha2,alpha3,beta1,beta2,beta3
3.41431425321118e-05,1.67572755541454e-05,0.0015779289620778,0.330828840011634,3.60697375566863,8.7774991280095,8.86384877700849,3.41025637431477,1.7230613642416,2.79512252397526
8.16777738943486e-05,2.45225294443782e-05,0.00137498451373675,0.0437552419482379,8.4071086657355,4.63813171067095,0.140172490503014,8.0700400058959,4.52906325948598,0.000489666832629305
8.16777738943486e-05,2.45225294443782e-05,0.00137498451373675,0.0437552419482379,8.4071086657355,4.63813171067095,0.140172490503014,8.0700400058959,4.52906325948598,0.000489666832629305
8.16777738943486e-05,2.45225294443782e-05,0.00137498451373675,0.0437552419482379,8.4071086657355,4.63813171067095,0.140172490503014,8.0700400058959,4.52906325948598,0.000489666832629305
8.16768174544223e-05,9.9947638280121e-06,0.00516173194084056,0.0399126967042741,3.25422757268552,1.27541436594121,0.292684608444999,2.78212859182202,1.00902619264081,0.00022842388145951
8.16784691364601e-05,2.51386060897293e-05,0.00234070882412894,0.06657071231145,9.29964542211976,1.3554231127174,0.0712133420235403,8.97262560814126,0.883075210851807,0.00156139214284084
8.16784691364601e-05,2.51386060897293e-05,0.00234070882412894,0.06657071231145,9.29964542211976,1.3554231127174,0.0712133420235403,8.97262560814126,0.883075210851807,0.00156139214284084
8.16810544656286e-05,1.4131374446682e-05,0.00219608000177278,0.0173782829519639,9.62021546742239,3.14495872313743,0.442738966413625,9.25103722864203,2.98603766254116,0.0206388931084822
8.16760943165947e-05,3.05987096261846e-05,0.00233489061051352,0.0251119344990471,1.25608181463396,1.60235979752888,0.516812286204896,0.795293051171542,1.15581595147581,0.117152904028889
8.16760943165947e-05,3.05987096261846e-05,0.00233489061051352,0.0251119344990471,1.25608181463396,1.60235979752888,0.516812286204896,0.795293051171542,1.15581595147581,0.117152904028889
8.16760943165947e-05,3.05987096261846e-05,0.00233489061051352,0.0251119344990471,1.25608181463396,1.60235979752888,0.516812286204896,0.795293051171542,1.15581595147581,0.117152904028889
8.16705561184801e-05,1.77531999074187e-05,0.00288344720964555,0.0219704521878156,3.5180681912976,2.45002273104458,0.402660382034667,3.09167135133486,2.29147444926832,0.0139177665031315
8.16705561184801e-05,1.77531999074187e-05,0.00288344720964555,0.0219704521878156,3.5180681912976,2.45002273104458,0.402660382034667,3.09167135133486,2.29147444926832,0.0139177665031315
8.16705561184801e-05,1.77531999074187e-05,0.00288344720964555,0.0219704521878156,3.5180681912976,2.45002273104458,0.402660382034667,3.09167135133486,2.29147444926832,0.0139177665031315
8.16767492014286e-05,2.58721463853841e-05,0.00151537622739594,0.0223144613363472,7.83923495273427,4.42592658204568,0.351842716151371,7.50093730056128,4.28409180964313,0.00110339380614344
8.16767492014286e-05,2.58721463853841e-05,0.00151537622739594,0.0223144613363472,7.83923495273427,4.42592658204568,0.351842716151371,7.50093730056128,4.28409180964313,0.00110339380614344
8.16684079952642e-05,4.26438485390454e-05,0.00611264075169119,0.0402696374447977,5.49673753944255,0.955054662716816,0.151093539430375,5.16992464043239,0.870191186434986,0.000103920690866903
8.16890883162872e-05,3.21053118756119e-05,0.00259091279260876,0.0393919940230608,9.53969795066657,1.37171445811795,0.268995701918313,9.23486552531302,0.93067154719658,0.0146858632882721
8.168452461748e-05,1.8366331465399e-05,0.00299072651179502,0.0373002889883117,8.83533937717683,2.26664630673927,0.221966464614405,8.47964948615016,2.12387137166413,0.000151320910621704
8.16858623402455e-05,2.23268807979476e-05,0.00200398084206898,0.0335954278369765,9.33735024639866,3.34287377749941,0.243005158656873,9.00126948114331,3.20027676967693,0.000428103244914387
8.16858623402455e-05,2.23268807979476e-05,0.00200398084206898,0.0335954278369765,9.33735024639866,3.34287377749941,0.243005158656873,9.00126948114331,3.20027676967693,0.000428103244914387
8.16757362543525e-05,1.89793163185285e-05,0.00223169452258724,0.0428180324879407,7.64211234716131,3.06204276042395,0.182942083646162,7.27771192526764,2.91597765439882,0.00048509434763555
