T1,T2,T3
0.00102448700290193,-0.00861939371807541,-0.00649430551029649
-0.000530560054918634,-0.00571483486157715,-0.00468506717549113
-0.0736047780978788,-0.0286197969939177,-0.0252756481972435
-0.0112628486336756,-0.00943612476220243,-0.0092518388894178
0.0102450178689757,0.000639665575110421,-0.000328434305243183
0.000975102748756676,-0.00257007107441243,-0.00155303267735895
-0.015772779552113,-0.00932727794646439,-0.00932110429804271
-0.134976666434282,-0.0478704328163703,-0.0420692998349677
-0.000521781678764636,-0.00115429411070152,-0.00215216941237796
-0.00153626374899826,0.00493922938202351,0.00470943998639879
-0.42222221247259,-0.131077247888438,-0.116995403568569
-0.000158384260676126,-0.00371919186672134,-0.00373649347230333
0.000324460232463047,-0.00500780372540245,-0.00547463248786911
1.98046891901537e-05,-0.00290987854602507,-0.00266894096965101
0.128761245046999,0.0352013107848719,0.0324043271200759
1.18867963158737e-05,-0.000839301895321561,-0.000773376108183708
-0.244088520217089,-0.0652123257986242,-0.0565417196467375
0.0157182925446985,0.00367736085756382,0.00330892886166801
0.000230324019776967,-0.000635811009205025,-0.00105254724659001
0.00508555664345627,0.00235397223060588,0.00246047781160368
0.0156920522549141,0.00363765983845915,0.00216428113784649
-0.0781889315006796,-0.0300679360768398,-0.0271810098014159
0.000652372361085543,-0.00191390511590761,-0.00210167295379073
0.116144380401258,0.0342556407934989,0.0300996620825584
0.113048740821217,0.0284244987157475,0.0251174094427089
4.21650101163705e-06,-0.0123009771786195,-0.0101754879873766
-0.397042153291244,-0.104070913038931,-0.0914852822853889
8.21139127233412e-10,-0.00513091775093316,-0.00531588106074644
0.000459895901098465,-0.00300299737337862,-0.00324102866805651
0.0374052452983091,0.0147572512286664,0.0127132878339775
-0.015499351709961,0.00535965112109644,0.00447504018121224
-0.0770863702008356,-0.0260087228114802,-0.023292902893015
-0.000183194010097725,-0.00477448007237203,-0.00438468452258351
0.0813751252553745,0.0253497519236963,0.0227979580614974
0.0051179378130816,0.00151642714571662,0.000941957128594431
-9.69099160960098e-06,-0.00505663343476901,-0.00406908071959186
-5.89391737551673e-05,-0.00443751653892512,-0.00389883380214314
0.0149692626609891,-0.00445550292556977,-0.00364477906521886
-5.57102015640748e-06,-0.0115780460797848,-0.0110257890401878
1.82783630036193e-08,-0.00185284728210794,-0.00147810376823348
5.01336059308884e-06,-0.000911194561589756,-0.00158119994829802
-8.06914405578207e-06,-0.00464952115356648,-0.00385673064359808
2.00049789281795e-07,-0.00803014416902863,-0.00786117446942303
-0.00157062691590143,0.00435054091666473,0.00487539433795641
-0.000636577338774799,-0.00727413572582471,-0.00691249353472857
-0.000356110785040294,0.00254611455003831,0.00201784224350506
0.000968682768414542,-0.00643633132023785,-0.00546021573925011
-2.34114177542548e-05,-0.00161206653919449,-0.00116302914791642
-0.00547860267417172,-0.000387896089675492,-0.00122609007656572
-0.000982031279877705,0.00449818040127336,0.003511775344549
-4.28148945544719e-08,-0.00220108520391436,-0.00178573213181379
-1.22218111044307e-08,-0.00199489259635027,-0.00165879888991524
6.25137122730063e-07,-0.000207879621487414,-0.000615866675735442
-0.000923421184910664,-0.00239248275559942,-0.00149553597491826
0.241716183000524,0.0630799205477614,0.0550234400528538
0.0151520227308717,0.00314679178159323,0.00192894001932431
-0.00592474158529997,0.00174158951258614,0.00121096891681424
0.000117013143648581,-0.00206682397783784,-0.00301724160685561
0.000407701181138399,0.0001628274518761,0.000299920978622442
-0.000580853818291279,-0.00581754471166421,-0.00581610659959606
0.000649158266479058,-0.00169260187969143,-0.0012280088724672
0.00012833979596246,0.0012657371977847,0.00126059712128212
-0.00497435401544899,-0.00862417294910878,-0.00624601347613056
-0.000241645452677309,-0.00731637676212772,-0.00678841957491351
-0.47886251254642,-0.121678480449719,-0.107213193079949
0.000203645592697657,-0.00806212492673107,-0.00664249220102977
-0.0107306088178159,-0.00163419520175329,-0.00179425129653309
-0.00072954911638601,-0.00466283845239455,-0.00378622228030236
-0.000252218775895365,-0.00508649150416941,-0.0046956662686399
-2.32500184780347e-08,-0.00144855334080444,-0.00116020360661678
-0.0154949533562939,0.00657415576100365,0.00715336722030374
-0.000502559108445373,-0.0016073144149009,-0.00202940308681978
-8.38733942014236e-06,8.27416630160536e-07,-0.000171636541551342
0.0158292108860713,0.00571337553762288,0.00486295410696975
-0.000339533847007434,-0.000700366970939885,-0.000401754919623251
-0.276296645108575,-0.0777650307876528,-0.067535422013161
0.00587681296800542,-0.00462451358141293,-0.00317894097028809
-5.49488191229287e-05,-0.00580032548018435,-0.00398886215532916
0.0752042927622836,0.020525803255949,0.0174158194841256
-0.0107734366204504,-0.0122296599193921,-0.0103053606421329
-9.80353840480592e-06,-0.00703742959751302,-0.00546397859996656
-0.0735974356624132,-0.0294961756870368,-0.0268266842123516
-7.53644541842356e-06,-0.00335824375585194,-0.00362923507442299
0.0100496654620557,0.00326531807421584,0.00220535450979549
-0.000404004720742576,-0.000703481759936389,-0.00136184704846261
-0.0102621092026411,-0.0104164853825225,-0.00894798464874886
-0.00587872249551846,-0.00684005368347066,-0.00770662632578027
-0.000421132094346036,-0.000958963425024351,-0.000604832663364942
-6.66390781871457e-07,-0.00212394263380853,-0.0016893057399615
0.00901477458768436,0.000709030837137618,7.61056470761501e-06
0.0103282201750046,-0.00260230537832277,-0.00204340131304172
-0.0059527355835663,0.00161744780073817,0.00172608822941278
1.44754650990367e-06,-0.000794403769628199,-0.000822164111392736
0.0898587939342656,0.0262883759632175,0.0238570170960151
0.0104408956596563,0.000670367232905359,0.000750026362726143
-0.00064054432839856,-0.0107633425162214,-0.00847568278377086
0.00081153867680357,0.00399949996382584,0.00238213876745875
-0.0101118907095479,-0.00379825056781367,-0.00345125933958415
-0.20055679233584,-0.0582983375652251,-0.0538128282533653
-0.0280101702039812,-0.0144150125877998,-0.0117115899293861
