muN,mu1,mu2,mu3,alpha1,alpha2,alpha3,beta1,beta2,beta3
2.62663929213846e-05,5.34844861045391e-05,0.0020298669720306,0.875741025074366,0.930014232684145,1.24315044173491,9.68657677373277,0.715876548700929,1.238605175316,0.0750398663088501
7.22512649056885e-05,2.16651043415635e-05,0.00153488044090177,0.0122317019188531,7.50944124196389,1.35870383563525,0.160772138795865,7.26919353838362,0.69122504106444,0.0668277182547708
7.22504002506652e-05,5.55426873091615e-05,0.00209106813057455,0.00179845926908738,4.34294766963062,4.30516669934812,1.00542837776284,4.12824022936218,4.0707662932473,0.853709235531236
7.22541823774321e-05,5.94203022044569e-05,0.00217244635324917,0.00795053958602965,8.06677332922164,2.87014978808484,0.164305186379159,7.90295446835992,2.8661363342054,0.00100338643410044
7.22448062684402e-05,1.20438268427118e-05,0.00185449353647623,0.0116963269744238,1.67051078604255,4.53897393307833,0.181744681575467,1.31132556335894,4.25142771985794,0.0843148423345658
7.22551984207921e-05,4.04698866919343e-05,0.0034932089729348,0.016904056623069,8.91000579052929,1.3405431537358,0.075647574105219,8.72380980318036,0.86080450922448,0.0125823750144184
7.22549800097537e-05,3.00544517461988e-05,0.00166279100156302,0.0121393391907421,8.23261242604646,5.61137399466685,0.143879508380285,8.01958617021993,5.48163851664324,0.00247082082684767
7.22559375265868e-05,2.84908178053613e-05,0.00241404114316939,0.0157188830716417,8.50249132306988,3.84284925064032,0.103962288737561,8.28821372357991,3.72125386898851,0.00254142950292963
7.2257408640217e-05,1.3745522829182e-05,0.000587169911348169,0.00452415489974335,2.8581852052767,7.14864728453753,0.500757860394032,2.53540559216336,6.6359429441414,0.340955442103423
7.2257408640217e-05,1.3745522829182e-05,0.000587169911348169,0.00452415489974335,2.8581852052767,7.14864728453753,0.500757860394032,2.53540559216336,6.6359429441414,0.340955442103423
7.22456788887976e-05,4.14973416083338e-05,0.00388337920474262,0.00721904085223258,5.65721381545414,2.26342343720792,0.226091145028006,5.44089183050148,2.17884766945423,0.0566808418693764
7.22549585277411e-05,1.74527626242529e-05,0.00469481083379905,0.0197327248408132,8.84820066106534,1.79084970952906,0.0786826554872068,8.60473721904011,1.50407012124735,0.00438534173093284
7.22564110565213e-05,1.63550000157785e-05,0.00237822580164829,0.00520283114784929,2.02734802637645,3.67208325977258,0.424732183347306,1.6950744730428,3.4049746727149,0.287803842838548
7.22608227826876e-05,3.32950240801339e-05,0.00177814093722456,0.00790201664916221,4.75762635512767,4.0867437148195,0.252608584647235,4.51579954304981,3.73745849779701,0.0923143963745214
7.22579835573115e-05,1.23652449762e-05,0.004864587127306,0.0147796654291113,3.70431930287223,1.23510733558322,0.144521947057933,3.38994925761826,0.815209079595918,0.0431326171140274
7.22579835573115e-05,1.23652449762e-05,0.004864587127306,0.0147796654291113,3.70431930287223,1.23510733558322,0.144521947057933,3.38994925761826,0.815209079595918,0.0431326171140274
7.22417960518008e-05,7.37532667594251e-05,0.00352844097171061,0.013089796326334,8.25673672405409,1.97460589977582,0.0852958585860646,8.11464962550423,1.94239913166583,0.000104262185568946
7.22587682528993e-05,1.20788910318322e-05,0.00496642893525303,0.0136017270134768,3.20188115781393,1.86274886462202,0.149250527620159,2.87802563071891,1.75726787865348,0.00182662117181189
7.22373472912107e-05,7.2897163443452e-05,0.0032783531752206,0.00858056419185659,8.38361948600769,2.35827421391543,0.147625122043367,8.24155359139896,2.29807483014723,0.000527763105696253
7.22373472912107e-05,7.2897163443452e-05,0.0032783531752206,0.00858056419185659,8.38361948600769,2.35827421391543,0.147625122043367,8.24155359139896,2.29807483014723,0.000527763105696253
7.22591869509114e-05,4.28712612742521e-05,0.00284160533149833,0.0180707818147514,6.10305039266736,2.99692792957273,0.0797900529544219,5.89392923608558,2.72551930463804,0.00558732260008018
7.22444411261897e-05,2.93644512638525e-05,0.00181435117809693,0.0192579911868262,8.57876548842964,4.79820292729768,0.0579258568068304,8.36715401047194,4.5393892394559,0.00388720293501854
7.2265774035447e-05,1.9069195792283e-05,0.00288425785275731,0.0153657172785845,8.4021853602404,3.22788302056754,0.117738394420099,8.16103702071428,3.11081291930393,0.000403143355166498
7.2265774035447e-05,1.9069195792283e-05,0.00288425785275731,0.0153657172785845,8.4021853602404,3.22788302056754,0.117738394420099,8.16103702071428,3.11081291930393,0.000403143355166498
7.2265774035447e-05,1.9069195792283e-05,0.00288425785275731,0.0153657172785845,8.4021853602404,3.22788302056754,0.117738394420099,8.16103702071428,3.11081291930393,0.000403143355166498
7.2265774035447e-05,1.9069195792283e-05,0.00288425785275731,0.0153657172785845,8.4021853602404,3.22788302056754,0.117738394420099,8.16103702071428,3.11081291930393,0.000403143355166498
7.22608284322094e-05,3.85122936466422e-05,0.0038095602310898,0.0147889308827975,7.86025664834436,2.14190388636426,0.0992376415454626,7.66148205360678,2.08378656719169,0.00535147134918144
7.22290380535164e-05,2.52467231468636e-05,0.00302347162943945,0.00208311793276551,1.82267998826796,3.15375293232825,0.915539557474768,1.50840723296101,3.01502202782161,0.73783471816951
7.22543554083556e-05,3.8311327780327e-05,0.00447187717634751,0.0157369428120367,4.97318911103166,1.71619235124847,0.102665110364429,4.74289210551513,1.6793247322342,0.00059267492652579
7.22409991379475e-05,3.46453983424346e-05,0.00160760119963638,0.00788271707930538,8.37422808755376,5.74912432123241,0.206178167181646,8.17214272306279,5.62434870434371,0.0403674507310434
7.22343150032096e-05,4.2211613123231e-05,0.00247197338118018,0.0182960234424585,6.00155416228694,3.48882943556893,0.0582939343681231,5.79021337357938,3.41300420516645,0.00136886616338299
7.22658466929475e-05,6.54749357705844e-05,0.00276779119869618,0.0105104443371838,5.41288263008067,3.07656499685568,0.148330474944339,5.22544689584407,3.00055865546594,0.000513193023803183
7.22658466929475e-05,6.54749357705844e-05,0.00276779119869618,0.0105104443371838,5.41288263008067,3.07656499685568,0.148330474944339,5.22544689584407,3.00055865546594,0.000513193023803183
7.22689028123312e-05,3.13545663551949e-05,0.00244042349483706,0.0162802300102223,7.77128570771489,3.69145823268724,0.09342000591894,7.5574005412877,3.59392952950528,0.00384858748537073
7.22689028123312e-05,3.13545663551949e-05,0.00244042349483706,0.0162802300102223,7.77128570771489,3.69145823268724,0.09342000591894,7.5574005412877,3.59392952950528,0.00384858748537073
7.22765168624459e-05,5.6255495742793e-05,0.00219130081414859,0.0157307628315074,1.64438464351593,4.0480203858394,0.118878706319018,1.37019394429412,3.96773598666141,0.000353112082605317
7.22698025329054e-05,8.44334670070673e-05,0.00751937767392425,0.0138265415486901,3.32922299842118,1.19514595066523,0.118855241116896,3.12521402865221,1.09130892246238,0.00373730815461259
7.22698025329054e-05,8.44334670070673e-05,0.00751937767392425,0.0138265415486901,3.32922299842118,1.19514595066523,0.118855241116896,3.12521402865221,1.09130892246238,0.00373730815461259
7.22698025329054e-05,8.44334670070673e-05,0.00751937767392425,0.0138265415486901,3.32922299842118,1.19514595066523,0.118855241116896,3.12521402865221,1.09130892246238,0.00373730815461259
7.2281933012314e-05,3.1731780385182e-05,0.00549316415873201,0.0170591976830649,7.10121918166928,1.62697074527477,0.0853793578108926,6.88209506629771,1.53278326260628,0.00339700063242934
7.22769070568852e-05,3.44689249454209e-05,0.00137456500025635,0.0161402528256368,2.44862137222371,6.94419947126041,0.121582567783969,2.16901752772783,6.79317297639512,0.00130111135928429
7.22769070568852e-05,3.44689249454209e-05,0.00137456500025635,0.0161402528256368,2.44862137222371,6.94419947126041,0.121582567783969,2.16901752772783,6.79317297639512,0.00130111135928429
7.22811551964642e-05,3.38840648190362e-05,0.00180554048203428,0.0163562393259942,5.56671781697047,5.10621749097002,0.0995642652302036,5.33602179023438,4.99652315581135,0.00567810005005507
7.22814263745278e-05,4.38606966200216e-05,0.00502327624915853,0.0184057742669803,4.8298234705392,1.79023782241166,0.0688260532444739,4.60658357953801,1.69369560955635,0.00227157866030354
7.1979890676892e-06,2.4945934941842e-05,0.00167962506225481,0.000493114173994974,3.13667071513842,2.72668247883999,2.03159517693496,2.85240913216291,2.2354961690656,1.71404344789407
3.92139533982193e-07,3.53385069121679e-06,0.000268187815438751,0.004072921800791,8.34564540559989,7.43663030145148,0.571015396903504,8.00750543173401,6.76151702927757,0.441209439517136
